top_type,top_color,top_usage,top_season,bottom_type,bottom_color,bottom_usage,bottom_season,shoe_type,shoe_color,shoe_usage,shoe_season
Tshirts,Navy Blue,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Silver,Sports,Summer
Tshirts,Navy Blue,Casual,Summer,Shorts,Black,Sports,Fall,Sports Shoes,White,Sports,Fall
Tshirts,Green,Casual,Fall,Shorts,Black,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,White,Casual,Summer,Track Pants,Black,Casual,Summer,Sports Shoes,Black,Sports,Fall
Tshirts,Burgundy,Casual,Summer,Shorts,Black,Casual,Summer,Formal Shoes,Black,Formal,Fall
Tshirts,Grey,Casual,Summer,Shorts,Black,Sports,Fall,Sports Shoes,Blue,Sports,Summer
Tshirts,Red,Casual,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,Black,Sports,Summer
Jackets,Blue,Sports,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,Silver,Sports,Summer
Tshirts,Red,Casual,Fall,Shorts,Brown,Sports,Summer,Sports Shoes,Black,Sports,Spring
Shirts,Blue,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Navy Blue,Casual,Summer
Sweatshirts,Black,Casual,Fall,Shorts,Navy Blue,Sports,Summer,Sports Shoes,Grey,Sports,Fall
Tshirts,White,Casual,Summer,Jeans,Blue,Casual,Winter,Casual Shoes,Black,Casual,Fall
Tshirts,Black,Casual,Summer,Track Pants,Black,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Blue,Sports,Fall,Shorts,Beige,Casual,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Maroon,Sports,Summer,Shorts,White,Casual,Summer,Formal Shoes,Black,Formal,Winter
Tshirts,Blue,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Red,Sports,Summer
Shirts,Red,Casual,Summer,Shorts,Black,Sports,Fall,Sports Shoes,Silver,Sports,Summer
Shirts,Green,Casual,Summer,Jeans,Blue,Casual,Summer,Formal Shoes,Black,Formal,Summer
Shirts,Orange,Formal,Summer,Shorts,Grey,Casual,Summer,Sports Shoes,White,Sports,Summer
Shirts,White,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Summer
Tshirts,Grey,Casual,Summer,Track Pants,Black,Sports,Fall,Casual Shoes,Black,Casual,Fall
Shirts,White,Casual,Fall,Trousers,Black,Formal,Fall,Casual Shoes,White,Casual,Summer
Shirts,Red,Casual,Summer,Shorts,White,Casual,Summer,Sports Shoes,Black,Sports,Spring
Tshirts,Green,Casual,Summer,Shorts,Black,Casual,Summer,Casual Shoes,Blue,Casual,Fall
Tshirts,Navy Blue,Casual,Summer,Track Pants,Black,Casual,Fall,Casual Shoes,Black,Casual,Winter
Tshirts,Blue,Casual,Fall,Trousers,Black,Casual,Fall,Casual Shoes,Brown,Casual,Summer
Tshirts,Red,Casual,Fall,Trousers,Khaki,Formal,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Grey,Casual,Summer,Track Pants,Grey,Sports,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Grey,Casual,Summer,Shorts,Grey Melange,Sports,Summer,Formal Shoes,Brown,Formal,Winter
Shirts,Green,Casual,Fall,Shorts,Grey,Casual,Fall,Casual Shoes,White,Casual,Fall
Shirts,Pink,Casual,Summer,Jeans,Blue,Casual,Fall,Sports Shoes,White,Sports,Summer
Shirts,Red,Casual,Summer,Trousers,Green,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Sweatshirts,Black,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Grey,Casual,Winter
Tshirts,White,Casual,Summer,Shorts,Black,Sports,Fall,Sports Shoes,Grey,Sports,Summer
Tshirts,White,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Black,Casual,Summer,Track Pants,Black,Sports,Fall,Casual Shoes,Black,Casual,Fall
Shirts,White,Formal,Summer,Shorts,Black,Casual,Summer,Casual Shoes,Charcoal,Casual,Fall
Tshirts,Green,Casual,Fall,Shorts,Navy Blue,Sports,Summer,Sports Shoes,White,Sports,Fall
Shirts,Purple,Casual,Summer,Shorts,Grey,Casual,Fall,Formal Shoes,Black,Formal,Summer
Tshirts,Brown,Casual,Fall,Shorts,Grey,Sports,Summer,Sports Shoes,White,Sports,Fall
Shirts,Red,Casual,Summer,Trousers,Grey,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Green,Casual,Fall,Trousers,Navy Blue,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Brown,Casual,Fall,Jeans,Navy Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Green,Casual,Fall,Track Pants,Grey,Sports,Summer,Sports Shoes,Blue,Sports,Summer
Shirts,White,Formal,Summer,Track Pants,Black,Casual,Summer,Sports Shoes,Silver,Sports,Summer
Tshirts,Blue,Sports,Fall,Trousers,Blue,Formal,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Yellow,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,Silver,Sports,Summer
Tshirts,Maroon,Sports,Summer,Track Pants,Black,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,White,Casual,Summer,Shorts,Beige,Casual,Fall,Sports Shoes,White,Sports,Fall
Tshirts,Black,Casual,Summer,Track Pants,Black,Casual,Spring,Sports Shoes,Silver,Sports,Summer
Tshirts,Orange,Casual,Fall,Trousers,Grey,Formal,Fall,Casual Shoes,White,Casual,Spring
Tshirts,Grey,Casual,Summer,Trousers,Green,Casual,Fall,Casual Shoes,White,Casual,Fall
Tshirts,Blue,Casual,Fall,Trousers,Khaki,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Purple,Casual,Summer,Trousers,Navy Blue,Casual,Fall,Casual Shoes,White,Casual,Spring
Sweatshirts,Purple,Casual,Fall,Shorts,Black,Sports,Summer,Sports Shoes,Grey,Sports,Fall
Tshirts,Green,Casual,Fall,Trousers,Black,Casual,Summer,Casual Shoes,Black,Casual,Summer
Shirts,White,Formal,Summer,Trousers,Khaki,Formal,Fall,Casual Shoes,Brown,Casual,Summer
Shirts,Grey,Casual,Fall,Trousers,Beige,Casual,Fall,Casual Shoes,Charcoal,Casual,Fall
Shirts,Yellow,Casual,Fall,Jeans,Black,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,White,Casual,Summer,Shorts,Black,Sports,Summer,Casual Shoes,White,Casual,Summer
Tshirts,Blue,Casual,Fall,Jeans,Blue,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Blue,Casual,Fall
Tshirts,Grey,Casual,Summer,Trousers,Black,Formal,Fall,Casual Shoes,Brown,Casual,Summer
Shirts,Green,Casual,Fall,Jeans,Blue,Casual,Fall,Sports Shoes,Black,Sports,Summer
Sweatshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Fall,Casual Shoes,Blue,Casual,Fall
Shirts,White,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Black,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,White,Casual,Fall
Kurtas,Maroon,Ethnic,Summer,Track Pants,Brown,Casual,Fall,Casual Shoes,Red,Casual,Winter
Tshirts,Green,Casual,Summer,Shorts,Black,Sports,Winter,Casual Shoes,Black,Casual,Fall
Tshirts,Grey,Casual,Summer,Trousers,Black,Casual,Fall,Casual Shoes,Blue,Casual,Fall
Shirts,Navy Blue,Casual,Summer,Shorts,Black,Sports,Winter,Casual Shoes,Blue,Casual,Summer
Tshirts,Blue,Casual,Fall,Shorts,Red,Casual,Fall,Sports Shoes,Black,Sports,Fall
Shirts,White,Formal,Summer,Track Pants,Grey,Sports,Summer,Sports Shoes,White,Sports,Summer
Tshirts,Black,Casual,Summer,Jeans,Navy Blue,Casual,Summer,Casual Shoes,Blue,Casual,Fall
Tshirts,Green,Sports,Fall,Jeans,Black,Casual,Fall,Casual Shoes,Red,Casual,Winter
Shirts,Yellow,Casual,Fall,Track Pants,Black,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Navy Blue,Casual,Summer,Jeans,Black,Casual,Fall,Casual Shoes,Navy Blue,Casual,Summer
Tshirts,Navy Blue,Casual,Fall,Shorts,Black,Sports,Fall,Formal Shoes,Black,Formal,Summer
Shirts,Grey,Casual,Fall,Shorts,Grey,Casual,Summer,Formal Shoes,Black,Formal,Winter
Tshirts,White,Casual,Summer,Track Pants,Black,Casual,Summer,Sports Shoes,White,Sports,Summer
Shirts,Brown,Casual,Summer,Jeans,Blue,Casual,Winter,Casual Shoes,Brown,Casual,Summer
Tshirts,Red,Casual,Fall,Track Pants,Black,Sports,Fall,Casual Shoes,Brown,Casual,Summer
Shirts,Red,Casual,Summer,Trousers,Grey,Casual,Summer,Sports Shoes,White,Sports,Fall
Jackets,Blue,Sports,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Pink,Casual,Summer,Track Pants,Black,Sports,Fall,Formal Shoes,Black,Formal,Fall
Shirts,Blue,Casual,Fall,Shorts,Grey Melange,Sports,Summer,Casual Shoes,Black,Casual,Fall
Tshirts,Black,Casual,Summer,Track Pants,Black,Sports,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Grey,Casual,Fall,Trousers,Black,Formal,Fall,Sports Shoes,Black,Sports,Summer
Shirts,Red,Casual,Summer,Shorts,Beige,Casual,Fall,Casual Shoes,Blue,Casual,Summer
Tshirts,Blue,Casual,Fall,Trousers,Black,Formal,Fall,Casual Shoes,Red,Casual,Winter
Tshirts,Blue,Casual,Summer,Jeans,Blue,Casual,Fall,Casual Shoes,Mushroom Brown,Casual,Winter
Tshirts,Green,Casual,Fall,Shorts,Black,Sports,Summer,Casual Shoes,Blue,Casual,Summer
Tshirts,Black,Casual,Summer,Trousers,Green,Casual,Fall,Sports Shoes,Black,Sports,Summer
Shirts,Purple,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Summer
Tshirts,Purple,Casual,Summer,Track Pants,Black,Casual,Spring,Sports Shoes,Blue,Sports,Summer
Shirts,Red,Formal,Fall,Shorts,Black,Casual,Summer,Casual Shoes,Black,Casual,Fall
Shirts,Purple,Casual,Fall,Shorts,White,Casual,Fall,Casual Shoes,Grey,Casual,Fall
Tshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Pink,Casual,Summer,Trousers,Grey,Formal,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Grey,Casual,Fall,Jeans,Blue,Casual,Winter,Casual Shoes,Grey,Casual,Winter
Tshirts,Green,Casual,Fall,Shorts,Grey,Sports,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Grey,Casual,Fall,Trousers,Black,Formal,Summer,Sports Shoes,White,Sports,Summer
Tshirts,White,Casual,Summer,Shorts,Navy Blue,Sports,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Blue,Casual,Fall,Shorts,Black,Casual,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Yellow,Casual,Summer,Shorts,Black,Casual,Summer,Formal Shoes,Black,Formal,Summer
Tshirts,Red,Casual,Fall,Shorts,Navy Blue,Casual,Summer,Sports Shoes,Blue,Sports,Summer
Tshirts,Green,Casual,Summer,Shorts,Red,Casual,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Black,Casual,Summer,Shorts,Blue,Casual,Summer,Sports Shoes,Black,Casual,Summer
Shirts,Red,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Summer
Tshirts,Blue,Casual,Fall,Track Pants,Black,Casual,Summer,Sports Shoes,Blue,Sports,Fall
Tshirts,Orange,Casual,Fall,Track Pants,Black,Casual,Summer,Sports Shoes,Black,Sports,Summer
Sweatshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Purple,Casual,Summer,Trousers,Brown,Casual,Summer,Casual Shoes,Black,Casual,Winter
Shirts,Yellow,Casual,Fall,Trousers,Grey,Casual,Summer,Formal Shoes,Black,Formal,Summer
Tshirts,Brown,Casual,Fall,Trousers,Charcoal,Formal,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,Grey,Casual,Summer,Trousers,Black,Casual,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Blue,Casual,Fall,Shorts,Black,Sports,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Green,Casual,Summer,Shorts,Grey,Sports,Summer,Casual Shoes,Brown,Casual,Winter
Shirts,Purple,Formal,Fall,Trousers,Grey,Formal,Fall,Casual Shoes,White,Casual,Spring
Tshirts,Grey,Casual,Summer,Trousers,Grey,Casual,Summer,Casual Shoes,White,Casual,Fall
Tshirts,Grey,Casual,Fall,Track Pants,Grey,Casual,Summer,Casual Shoes,Brown,Casual,Summer
Tshirts,White,Casual,Summer,Track Pants,Grey,Sports,Summer,Casual Shoes,Black,Casual,Fall
Tshirts,White,Casual,Summer,Shorts,Black,Sports,Fall,Casual Shoes,Brown,Casual,Summer
Tshirts,White,Casual,Summer,Track Pants,Black,Casual,Fall,Casual Shoes,Black,Casual,Fall
Shirts,White,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Charcoal,Casual,Fall
Shirts,Purple,Casual,Summer,Track Pants,Black,Casual,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Blue,Casual,Fall,Track Pants,Black,Casual,Spring,Casual Shoes,White,Casual,Summer
Kurtas,Maroon,Ethnic,Summer,Trousers,Black,Formal,Fall,Sports Shoes,Silver,Sports,Summer
Tshirts,Navy Blue,Sports,Summer,Trousers,Black,Casual,Fall,Sports Shoes,Silver,Sports,Summer
Tshirts,Grey,Casual,Summer,Track Pants,Grey,Sports,Summer,Sports Shoes,White,Sports,Summer
Tshirts,Grey,Casual,Fall,Trousers,Grey,Casual,Summer,Formal Shoes,Black,Formal,Winter
Shirts,White,Casual,Fall,Track Pants,Black,Casual,Summer,Casual Shoes,Brown,Casual,Summer
Tshirts,Black,Casual,Summer,Shorts,Beige,Casual,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Grey,Casual,Fall,Trousers,Grey,Casual,Summer,Casual Shoes,White,Casual,Spring
Shirts,Navy Blue,Casual,Summer,Shorts,Black,Casual,Summer,Sports Shoes,Black,Sports,Spring
Tshirts,White,Casual,Summer,Shorts,White,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Blue,Casual,Fall,Trousers,Grey,Formal,Fall,Sports Shoes,White,Sports,Summer
Tshirts,White,Casual,Summer,Shorts,Grey,Sports,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Burgundy,Casual,Summer,Shorts,Beige,Casual,Fall,Formal Shoes,Black,Formal,Winter
Tshirts,Charcoal,Casual,Summer,Shorts,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Grey,Casual,Fall,Track Pants,Black,Casual,Fall,Casual Shoes,Black,Casual,Summer
Shirts,Grey,Casual,Fall,Track Pants,Black,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Blue,Sports,Fall,Shorts,Black,Sports,Winter,Casual Shoes,Navy Blue,Casual,Summer
Tshirts,Blue,Casual,Fall,Trousers,Blue,Formal,Fall,Formal Shoes,Black,Formal,Summer
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Winter,Casual Shoes,Black,Casual,Fall
Tshirts,Black,Casual,Summer,Jeans,Blue,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Red,Casual,Fall,Jeans,Blue,Casual,Summer,Casual Shoes,Black,Casual,Fall
Tshirts,Grey,Casual,Summer,Track Pants,Black,Casual,Summer,Casual Shoes,Red,Casual,Winter
Shirts,White,Formal,Summer,Shorts,Green,Casual,Summer,Casual Shoes,Blue,Casual,Fall
Tshirts,Green,Sports,Fall,Track Pants,Black,Casual,Summer,Casual Shoes,Black,Casual,Fall
Tshirts,Blue,Casual,Fall,Trousers,Brown,Casual,Summer,Casual Shoes,White,Casual,Summer
Tshirts,Green,Casual,Summer,Shorts,Black,Casual,Fall,Sports Shoes,Black,Sports,Fall
Tshirts,Green,Casual,Fall,Jeans,Black,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Pink,Casual,Summer,Trousers,Grey,Casual,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Brown,Casual,Fall,Shorts,Beige,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Red,Formal,Fall,Shorts,White,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Pink,Casual,Summer,Trousers,Black,Formal,Fall,Casual Shoes,Brown,Casual,Winter
Kurtas,Maroon,Ethnic,Summer,Track Pants,Black,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,White,Casual,Summer,Trousers,Grey,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Blue,Casual,Summer,Trousers,Black,Formal,Fall,Casual Shoes,White,Casual,Spring
Shirts,Orange,Formal,Summer,Shorts,Black,Sports,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,Black,Casual,Summer,Shorts,Black,Casual,Summer,Sports Shoes,Silver,Sports,Summer
Tshirts,Green,Casual,Summer,Shorts,Grey,Casual,Summer,Casual Shoes,Grey,Casual,Winter
Tshirts,White,Casual,Summer,Shorts,Black,Sports,Summer,Sports Shoes,White,Sports,Summer
Tshirts,White,Casual,Summer,Trousers,Blue,Formal,Fall,Casual Shoes,Red,Casual,Winter
Shirts,Black,Casual,Summer,Jeans,Blue,Casual,Fall,Sports Shoes,White,Sports,Fall
Shirts,Purple,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Navy Blue,Casual,Summer
Shirts,Navy Blue,Casual,Summer,Trousers,Grey,Casual,Summer,Sports Shoes,Blue,Sports,Summer
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Green,Casual,Summer,Trousers,Green,Casual,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,White,Casual,Summer,Trousers,Black,Formal,Fall,Sports Shoes,Black,Sports,Summer
Tshirts,Brown,Casual,Summer,Track Pants,Grey,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,Blue,Casual,Fall,Jeans,,Casual,Fall,Sports Shoes,White,Sports,Summer
Shirts,Olive,Casual,Summer,Track Pants,Grey,Sports,Summer,Formal Shoes,Brown,Formal,Winter
Tshirts,Yellow,Casual,Summer,Jeans,Blue,Casual,Summer,Casual Shoes,Charcoal,Casual,Fall
Tshirts,Navy Blue,Casual,Fall,Trousers,Black,Formal,Summer,Sports Shoes,Silver,Sports,Summer
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Green,Sports,Fall,Shorts,Navy Blue,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Black,Casual,Summer,Shorts,Brown,Sports,Summer,Casual Shoes,Navy Blue,Casual,Summer
Tshirts,White,Casual,Summer,Track Pants,Grey,Sports,Summer,Formal Shoes,Black,Formal,Summer
Tshirts,Grey,Casual,Summer,Trousers,Brown,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Grey,Sports,Summer,Shorts,Navy Blue,Casual,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,White,Casual,Summer,Track Pants,Black,Casual,Spring,Sports Shoes,Silver,Sports,Summer
Tshirts,Maroon,Sports,Summer,Jeans,Blue,Casual,Fall,Formal Shoes,Black,Formal,Winter
Tshirts,Charcoal,Casual,Summer,Track Pants,Charcoal,Sports,Summer,Sports Shoes,Grey,Sports,Fall
Tshirts,Grey,Casual,Fall,Trousers,Black,Casual,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Grey,Casual,Summer,Track Pants,Black,Sports,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Green,Casual,Summer,Shorts,Brown,Sports,Summer,Casual Shoes,Navy Blue,Casual,Summer
Tshirts,Black,Casual,Summer,Shorts,Black,Sports,Fall,Casual Shoes,White,Casual,Summer
Tshirts,Black,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Summer
Shirts,Brown,Casual,Fall,Trousers,Grey,Casual,Summer,Casual Shoes,Black,Casual,Fall
Shirts,Grey,Casual,Fall,Track Pants,Grey,Casual,Fall,Casual Shoes,Beige,Casual,Winter
Shirts,Purple,Casual,Fall,Trousers,Grey,Formal,Fall,Casual Shoes,Brown,Casual,Summer
Tshirts,Grey,Casual,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Green,Sports,Fall,Trousers,Cream,Formal,Fall,Casual Shoes,Navy Blue,Casual,Summer
Shirts,Brown,Casual,Summer,Trousers,Khaki,Casual,Fall,Casual Shoes,White,Casual,Fall
Jackets,Red,Sports,Fall,Track Pants,Black,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Navy Blue,Casual,Summer,Trousers,Grey,Casual,Summer,Casual Shoes,Black,Casual,Fall
Shirts,Black,Casual,Summer,Shorts,Red,Sports,Summer,Casual Shoes,Black,Casual,Summer
Tshirts,Orange,Casual,Fall,Trousers,Cream,Formal,Fall,Casual Shoes,Black,Casual,Summer
Kurtas,Maroon,Ethnic,Summer,Track Pants,Black,Casual,Summer,Sports Shoes,Blue,Sports,Fall
Tshirts,White,Casual,Summer,Shorts,Red,Sports,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Navy Blue,Casual,Summer,Trousers,Black,Casual,Fall,Casual Shoes,Black,Casual,Summer
Tshirts,Burgundy,Casual,Summer,Track Pants,Black,Sports,Fall,Casual Shoes,Charcoal,Casual,Fall
Shirts,Red,Formal,Fall,Shorts,White,Casual,Summer,Casual Shoes,White,Casual,Summer
Tshirts,Purple,Casual,Summer,Track Pants,Navy Blue,Sports,Summer,Formal Shoes,Black,Formal,Summer
Tshirts,Burgundy,Casual,Summer,Jeans,Blue,Casual,Fall,Casual Shoes,Black,Casual,Winter
Kurtas,Maroon,Ethnic,Summer,Jeans,Blue,Casual,Fall,Casual Shoes,Black,Casual,Winter
Tshirts,White,Casual,Summer,Jeans,Blue,Casual,Summer,Formal Shoes,Black,Formal,Fall
Shirts,Red,Casual,Summer,Trousers,Black,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Brown,Casual,Fall,Jeans,Blue,Casual,Fall,Sports Shoes,Blue,Sports,Summer
Tshirts,Purple,Casual,Summer,Track Pants,Navy Blue,Sports,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,White,Casual,Fall,Shorts,Black,Sports,Summer,Formal Shoes,Brown,Formal,Winter
Tshirts,Black,Casual,Summer,Jeans,Blue,Casual,Winter,Sports Shoes,Black,Sports,Summer
Tshirts,Black,Casual,Summer,Track Pants,Black,Casual,Fall,Sports Shoes,White,Sports,Summer
Tshirts,Green,Casual,Fall,Trousers,Black,Casual,Fall,Casual Shoes,Navy Blue,Casual,Summer
Shirts,Olive,Casual,Summer,Trousers,Grey,Casual,Summer,Formal Shoes,Black,Formal,Winter
Tshirts,White,Casual,Fall,Track Pants,Grey,Sports,Summer,Casual Shoes,White,Casual,Spring
Shirts,Black,Casual,Summer,Shorts,Black,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Shirts,Blue,Casual,Fall,Track Pants,Black,Casual,Spring,Casual Shoes,White,Casual,Summer
Tshirts,White,Casual,Summer,Trousers,Black,Casual,Summer,Casual Shoes,Blue,Casual,Fall
Tshirts,White,Casual,Summer,Trousers,Black,Formal,Fall,Sports Shoes,White,Casual,Summer
Jackets,Blue,Sports,Fall,Shorts,Green,Casual,Summer,Casual Shoes,Grey,Casual,Fall
Tshirts,Brown,Casual,Fall,Shorts,Black,Sports,Fall,Casual Shoes,Navy Blue,Casual,Summer
Tshirts,Grey,Casual,Summer,Track Pants,Navy Blue,Sports,Summer,Sports Shoes,White,Sports,Fall
Shirts,Green,Casual,Summer,Trousers,Blue,Formal,Fall,Casual Shoes,Navy Blue,Casual,Summer
Tshirts,Black,Casual,Summer,Jeans,Black,Casual,Fall,Casual Shoes,Brown,Casual,Winter
Tshirts,Blue,Casual,Summer,Trousers,Green,Casual,Fall,Casual Shoes,Black,Casual,Fall
Tshirts,White,Casual,Summer,Track Pants,Black,Casual,Summer,Sports Shoes,Grey,Sports,Summer
Tshirts,Black,Sports,Fall,Shorts,Black,Casual,Summer,Sports Shoes,Blue,Sports,Summer
Kurtas,Maroon,Ethnic,Summer,Track Pants,Grey,Sports,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Navy Blue,Sports,Summer,Shorts,Black,Casual,Summer,Casual Shoes,White,Casual,Summer
Shirts,White,Casual,Fall,Shorts,White,Casual,Summer,Casual Shoes,Grey,Casual,Winter
Tshirts,Grey,Sports,Summer,Jeans,Navy Blue,Casual,Summer,Sports Shoes,Silver,Sports,Summer
Tshirts,Black,Casual,Summer,Shorts,Navy Blue,Sports,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Grey,Sports,Summer,Shorts,Black,Casual,Summer,Sports Shoes,Black,Sports,Spring
Tshirts,White,Casual,Summer,Trousers,Cream,Formal,Fall,Sports Shoes,White,Sports,Fall
Tshirts,Maroon,Sports,Summer,Jeans,Blue,Casual,Summer,Sports Shoes,White,Sports,Summer
Shirts,White,Casual,Fall,Shorts,Black,Casual,Summer,Sports Shoes,Blue,Sports,Summer
Shirts,Brown,Casual,Fall,Track Pants,Black,Sports,Fall,Casual Shoes,White,Casual,Summer
Kurtas,Maroon,Ethnic,Summer,Shorts,Red,Casual,Fall,Sports Shoes,Black,Sports,Summer
Shirts,White,Casual,Fall,Trousers,Black,Casual,Summer,Sports Shoes,White,Sports,Summer
Tshirts,Blue,Casual,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,Black,Sports,Summer
Shirts,Blue,Casual,Fall,Trousers,Grey,Casual,Summer,Casual Shoes,Grey,Casual,Summer
Tshirts,Purple,Casual,Fall,Track Pants,Grey,Casual,Summer,Casual Shoes,White,Casual,Summer
Tshirts,Blue,Casual,Fall,Jeans,,Casual,Fall,Sports Shoes,White,Sports,Summer
Shirts,White,Casual,Fall,Track Pants,Black,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Purple,Casual,Summer,Trousers,Beige,Casual,Fall,Casual Shoes,White,Casual,Summer
Shirts,White,Formal,Summer,Track Pants,Grey,Casual,Summer,Casual Shoes,Navy Blue,Casual,Summer
Tshirts,Grey,Casual,Summer,Track Pants,Black,Sports,Fall,Formal Shoes,Black,Formal,Fall
Shirts,Purple,Casual,Summer,Shorts,Blue,Casual,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Blue,Casual,Fall,Track Pants,Black,Casual,Summer,Casual Shoes,Black,Casual,Summer
Shirts,Red,Casual,Summer,Trousers,Grey,Casual,Summer,Casual Shoes,Black,Casual,Fall
Tshirts,Purple,Casual,Fall,Jeans,Blue,Casual,Summer,Sports Shoes,Black,Sports,Summer
Tshirts,Blue,Sports,Fall,Trousers,Black,Formal,Summer,Casual Shoes,Brown,Casual,Winter
Tshirts,Grey,Casual,Summer,Track Pants,Grey,Sports,Summer,Sports Shoes,White,Sports,Fall
Tshirts,Black,Casual,Summer,Shorts,Grey Melange,Sports,Summer,Formal Shoes,Black,Formal,Summer
Tshirts,Blue,Casual,Fall,Jeans,Blue,Casual,Summer,Formal Shoes,Black,Formal,Fall
